Option.tracks>>>filter.desc,You can also introduce the playcount to only show songs above that number of plays,
Option.tracks>>>plays.desc,sort by plays instead of the normal order,
Option.unexploredalbums>>>goal.desc,You can introduce a goal that will be the number of scrobbles that you want to obtain,
Option.unflag.desc,unflag a flagged account,
Option.unflag.name,unflag,
Option.unit-count.desc,Number that represents the number of periods of the specified timeframe,
Option.unit-count.name,unit-count,
Option.update>>>force.desc,reset all your scrobble data in the bot,
Option.url.desc,A url to an image. It can be a plain image or you can upload directly to discord using the command,
Option.url.name,url,
Option.user.desc,Who will be used for the command.,
Option.user.name,user,
Option.usestars.desc,show stars instead of numbers on global and server chart,
Option.usestars.name,usestars,
Option.value.desc,One of the possible configuration values,
Option.value.name,value,
Option.voice-announcement-channel.desc,"If set, the bot will send to this channel when a new song is started, as opposed to using the channel where the command was invoked.",
Option.voice-announcement-channel.name,voice-announcement-channel,
Option.voice-announcement-enabled.desc,Whether the bot should announce if it plays the next song or not,
Option.voice-announcement-enabled.name,voice-announcement-enabled,
Option.week.desc,show of the last week,
Option.week.name,week,
Option.week>>>image.desc,displays it as a bar chart,
Option.whoaudio>>>reverse.desc,sort by lowest to highest instead,
Option.whois>>>global.desc,make it global,
Option.whoknows-display>>>whoknows-mode.desc,"Set the mode for all charts. Keep in mind that if a server has a set value that will be prioritized.
		The possible values for the who knows mode are the following:
			**Image**: Using the standard image format
			**List**: Shows it on a embed
			**Pie**: Shows using a pie chart
			**Clear**: Sets the default mode",
Option.whoknows-mode.name,whoknows-mode,modo-whoknows
Option.whoknows>>>whoknows-mode.desc,"Set the mode for all who knows of all users in this server. While this is set any user configuration will be overridden.
		The possible values for the who knows mode are the following:
			**Image**: Using the standard image format
			**List**: Shows it on a embed
			**Pie**: Shows using a pie chart
			**Clear**: Sets the default mode","Configura el modo para todos los usuarios conocidos en este servidor. Mientras esto este configurado, sobreescribir�� cualquier configuraci��n de usuario. "
Option.wk-image-modes.name,wk-image-modes,modo-wk-imagen
Option.year.desc,If the year is not specified it defaults to the current year,"Si el año no esta especificado, el valor predeterminado es el a��o actual "
Option.year.name,year,año
Option.youtube.desc,only include spotify links,Solo incluír links de Spotify
Option.youtube.name,youtube,
